gene_ids,Malignant,MG/Mp,ILC/gdT,CD4,Oligodendrocytes,Treg,CD8,DC,etc.,Neutrophils
ENSG00000259788,0.0034581942,0.0021894656,0.009340155,0.0058808597,0.006754717,0.0201105,0.0029568546,0.012558766,0.024839854,0.019150944
ENSG00000117143,0.1262217,0.13544352,0.2904871,0.16696583,0.05497614,0.025113985,0.13279156,0.31973523,0.07123157,0.4745784
ENSG00000162733,0.13367707,0.0023931009,0.016864125,0.004737746,0.0044072648,0.046738558,0.0033287462,0.036884625,0.035516925,0.013224079
ENSG00000132196,0.069961585,0.050391853,0.13697469,0.06441712,0.09842544,0.0761983,0.07893329,0.07497831,0.07996569,0.015036127
ENSG00000185860,0.45089778,0.059060905,0.80992997,0.2685095,0.22435975,0.53778374,0.3085445,0.69759136,0.5497304,0.39432183
ENSG00000117152,0.26440763,0.025431363,0.40193844,0.19346923,0.097335964,0.7130294,0.2623706,0.7040368,0.39603564,0.4686007
ENSG00000143248,0.0054393117,0.0037226235,0.011702082,0.0037984177,0.021459162,0.111913554,0.0042244713,0.07772902,0.04761469,0.02986427
ENSG00000232995,0.007254419,0.0022057178,0.0137651395,0.0090553835,0.023450797,0.110463776,0.0039633894,0.068050966,0.036903583,0.021953676
ENSG00000143228,0.04910151,0.011230248,0.020850152,0.012859589,0.015090913,0.28021318,0.006891157,0.23578826,0.0942828,0.05309372
ENSG00000185630,0.736725,0.001429415,0.009316178,0.0020212189,0.4083627,0.07779021,0.0022500942,0.12725255,0.061812486,0.016814617
ENSG00000143171,0.098678015,0.0013538616,0.12897263,0.009775654,0.018742466,0.34461713,0.017575294,0.49091738,0.5834325,0.23477282
ENSG00000236206,0.053730898,0.015602422,0.01669058,0.0032253347,0.0041436986,0.24886027,0.005517038,0.14081343,0.06492638,0.059692997
ENSG00000143198,0.7443656,0.6626227,0.14587341,0.2866999,0.87092644,0.19268121,0.24778332,0.26570377,0.22279647,0.5965007
ENSG00000143149,0.25712398,0.14652427,0.05833247,0.1306515,0.13140133,0.31065607,0.124622986,0.03079476,0.06461269,0.14637586
ENSG00000143183,0.6862976,0.2405554,0.18849207,0.25917974,0.36775592,0.32039177,0.3050357,0.21854651,0.19324069,0.36284113
ENSG00000224358,0.018499624,0.009954113,0.0259289,0.00807142,0.005897857,0.05393358,0.0037981158,0.12740992,0.02867379,0.026019951
ENSG00000143179,0.09264441,0.025038457,0.022068487,0.0050459555,0.03077373,0.03862959,0.010324405,0.104574546,0.015185532,0.03507206
ENSG00000188859,0.052508555,0.0007880981,0.0056596133,0.0025336486,0.0017641119,0.034211073,0.002262686,0.018343056,0.017994057,0.011860883
ENSG00000234142,0.3676151,0.010035339,0.3721617,0.08270413,0.037853714,0.40238494,0.124689475,0.29921848,0.4649586,0.43040317
ENSG00000143157,0.15946323,0.064600155,0.038072836,0.044737015,0.22034745,0.056642577,0.04505963,0.049161393,0.013608007,0.049966186
ENSG00000152382,0.08450214,0.006504937,0.013591344,0.015430825,0.07124009,0.03817726,0.006119501,0.02341592,0.013555369,0.02411006
ENSG00000143195,0.49479073,0.0010294094,0.033636138,0.003945032,0.014976901,0.09607923,0.0025921112,0.016710049,0.019156303,0.011103865
ENSG00000143194,0.09315301,0.0011757425,0.055844005,0.004289396,0.008619304,0.37014568,0.0063244156,0.31010082,0.19821417,0.14917001
ENSG00000143167,0.2896828,0.007985557,0.4069315,0.025432931,0.017645031,0.8022005,0.14304185,0.43768713,0.41223112,0.50776756
ENSG00000198842,0.04951308,0.006032266,0.11566943,0.0074163335,0.0030209594,0.2733462,0.0131441895,0.2917365,0.34796393,0.25836486
ENSG00000231605,0.35655472,0.02296536,0.51341546,0.14402425,0.14388415,0.49822676,0.3521432,0.64259714,0.30636442,0.49372318
ENSG00000272205,0.0055201775,0.0056664706,0.016014246,0.005792246,0.016725173,0.101405725,0.0027339833,0.06791496,0.03172461,0.041622974
ENSG00000143190,0.49299785,0.15603723,0.19170721,0.07929572,0.27687857,0.10161944,0.05653041,0.27430528,0.10457479,0.17119014
ENSG00000198821,0.047350254,0.05970891,1.2466952,0.74493045,0.0016498284,0.8729443,0.5686333,0.020674676,0.28348064,0.013514298
ENSG00000273160,0.38417023,0.005737226,0.26255924,0.10116887,0.032750677,0.57894206,0.1489679,0.6703223,0.48563775,0.42495704
ENSG00000143162,0.044298425,0.79044336,0.039796025,0.09877042,0.19296919,0.08037355,0.04653664,0.4298106,0.1182156,0.78141266
ENSG00000241666,0.24753647,0.0088888705,0.16719328,0.0316723,0.007470207,0.66197413,0.022522513,0.5241054,0.31090656,0.2484493
ENSG00000198771,0.012667068,0.40326533,0.2661285,0.38250577,0.012742477,0.40214896,0.326551,0.6916219,0.1729118,0.46426138
ENSG00000197965,0.30518112,0.18674397,0.04566376,0.0334695,0.0625512,0.04660451,0.02091027,0.43908563,0.023770628,0.27578306
ENSG00000143199,0.018633517,0.0025397607,0.016882924,0.0022808262,0.00199629,0.099893115,0.00448251,0.084350385,0.11224567,0.0273858
ENSG00000143158,0.39241648,0.35513356,0.24693552,0.3633547,0.31294364,0.30638403,0.23801531,0.13816224,0.087708525,0.12922236
ENSG00000143164,0.19470273,0.185521,0.119347356,0.08662647,0.09792141,0.122416615,0.06385702,0.4717245,0.118681215,0.109314255
ENSG00000143147,0.13031219,0.009288469,0.0047851186,0.0026593206,0.0016064318,0.022535648,0.0032734652,0.04290546,0.02342462,0.010212802
ENSG00000143155,0.33975422,0.11182103,0.079017155,0.19207858,0.15976357,0.17433704,0.17752258,0.07398551,0.09019878,0.15290304
ENSG00000213064,0.26107502,0.3278868,0.112820834,0.107511096,0.6435596,0.07570812,0.14631023,0.44348073,0.05968713,0.16929138
ENSG00000143178,0.01398631,0.0073295636,0.006954354,0.0027640397,0.030725952,0.06104014,0.006412401,0.050408065,0.0343048,0.035036158
ENSG00000143185,0.055361833,0.38093486,0.54639465,0.6715824,0.0052387575,0.22227302,0.59758115,0.1984708,0.16467808,0.08502155
ENSG00000143184,0.07935345,0.3929478,0.54782706,0.739537,0.0066202143,0.23328955,0.24323386,0.13805813,0.12405698,0.08151341
ENSG00000203601,0.42307374,0.02157105,0.39238632,0.2545651,0.13706845,0.8030748,0.28874674,0.5903275,0.55871856,0.40514106
ENSG00000143153,0.316182,0.5924642,0.10071309,0.27818802,4.127412,0.27682716,0.15909831,0.30073926,0.1749227,0.15443254
ENSG00000143156,0.21424988,0.024882553,0.03450737,0.052290566,0.20420723,0.053038336,0.052616306,0.086618744,0.06222625,0.03743836
ENSG00000235575,0.34589767,0.01859046,0.40174425,0.083943866,0.09807791,0.514359,0.29167256,0.5965038,0.3974644,0.383739
ENSG00000117475,0.16402046,0.05083125,0.048338443,0.07797698,0.15138395,0.23319133,0.08275674,0.14084144,0.08835912,0.074598216
ENSG00000117477,0.09971006,0.00091001915,0.008220944,0.0023037277,0.02807583,0.056509137,0.004663715,0.089272544,0.025995359,0.016103081
ENSG00000117479,0.08884341,0.21649976,0.06488421,0.026354374,0.024217123,0.029662723,0.0106699765,0.14977548,0.025218636,0.07834743
ENSG00000213062,0.0057546617,0.032616142,0.0120014595,0.004852518,0.0041940077,0.01775347,0.002766007,0.021432035,0.013872143,0.008679538
ENSG00000198734,0.008244241,0.00065204967,0.006128806,0.010505384,0.001091639,0.43094394,0.00996173,0.033250947,0.055120822,0.19607782
ENSG00000174175,0.2873022,0.009299754,0.42836863,0.21168558,0.058274735,0.5403013,0.21429113,0.460461,0.6288369,0.71096003
ENSG00000000460,0.06014014,0.029510682,0.012316364,0.0099028135,0.026296206,0.03779099,0.0057102474,0.09888585,0.016475234,0.017393833
ENSG00000188404,0.008496741,0.05095491,0.26054612,0.19316396,0.02165013,0.45390704,0.06848036,0.023694696,0.117483355,0.7562846
ENSG00000171806,0.062402483,0.011693493,0.03404296,0.029063206,0.02257144,0.025316479,0.026415007,0.02333776,0.04196773,0.022672564
ENSG00000000457,0.02515096,0.016806448,0.02614045,0.025276087,0.049793743,0.020642016,0.021170074,0.02475038,0.024341082,0.032890104
ENSG00000075945,0.42763442,0.07653398,0.16593188,0.045705177,0.4367113,0.07281801,0.10863586,0.08741713,0.0627988,0.03982858
ENSG00000231407,0.4033287,0.16406658,0.30491102,0.26904315,0.5439861,0.8395642,0.38078466,0.7198878,0.38059038,0.45427898
ENSG00000120370,0.05875141,0.019872164,0.034767665,0.021097401,0.04485529,0.049165033,0.027704947,0.07081539,0.05167035,0.01608872
ENSG00000116132,0.4599951,0.0009854427,0.0056295465,0.0018860545,0.00843273,0.07820604,0.0018817787,0.018059338,0.016493347,0.009986195
ENSG00000271811,0.29403928,0.023204053,0.5442475,0.18951117,0.07553971,0.62246853,0.17260171,0.29188162,0.54282683,0.4319643
ENSG00000007933,0.4386407,0.1190134,0.36602426,0.20662893,0.11767148,0.880519,0.30852467,0.7503407,0.4634815,0.7501522
ENSG00000010932,0.011061815,0.004351382,0.008179729,0.00976146,0.009517458,0.021162307,0.0041055363,0.013693653,0.03469993,0.017299065
ENSG00000076258,0.0059875525,0.009292698,0.008677205,0.0039895265,0.02696044,0.0188478,0.002628285,0.012761544,0.012887739,0.0085844165
ENSG00000117523,1.84723,1.8727146,2.1256793,2.3344657,1.4491487,2.2080555,2.011406,1.386107,1.0342263,2.0500436
ENSG00000283683,0.09924883,0.010398396,0.06417703,0.00497936,0.00306306,0.49351466,0.01303611,0.5427832,0.18623017,0.29597005
ENSG00000117533,0.115561165,0.03816581,0.09717193,0.076141335,0.100584075,0.107434586,0.069390945,0.053385664,0.021120083,0.10286779
ENSG00000010165,0.05229257,0.019925376,0.017295664,0.022087643,0.049350552,0.032490533,0.022936508,0.027432159,0.014222892,0.035450652
ENSG00000197959,0.51793087,0.018454961,0.02089116,0.0036896623,1.7747941,0.07748967,0.0037082676,0.377933,0.09283467,0.03591844
ENSG00000230630,0.01842712,0.0011566897,0.005284809,0.0018097729,0.025075521,0.02549812,0.0019619795,0.013793052,0.016469708,0.009644152
ENSG00000135845,0.17445193,0.082269445,0.03877442,0.06418672,0.12552336,0.07179126,0.05889281,0.12749769,0.06486801,0.15335517
ENSG00000180999,0.42239165,0.057461955,0.5951282,0.26651102,0.1632396,0.89502627,0.2592541,0.7606025,0.28408238,0.41503066
ENSG00000094975,0.4942267,0.19961724,0.26820937,0.24609049,0.30759233,0.40054977,0.24266684,0.6625923,0.18698648,0.26154342
ENSG00000117560,0.0051759197,0.01024876,0.14286658,0.050489556,0.0014035843,0.035026517,0.15006559,0.018805292,0.020040434,0.011624376
ENSG00000224228,0.18433805,0.010154939,0.13773721,0.01428992,0.0036412124,0.76529604,0.025321873,0.48718655,0.22937898,0.25652984
ENSG00000224000,0.54485124,0.048701536,0.4854897,0.3709539,0.25839487,0.3882255,0.38246784,0.5614649,0.43229967,0.42649153
ENSG00000120337,0.0048296065,0.060364813,0.008475485,0.001918258,0.008278719,0.03661182,0.0024604842,0.1141242,0.031537287,0.032468658
ENSG00000117586,0.0053534782,0.021489907,0.08044906,0.02866032,0.0042907274,0.10824252,0.03618292,0.046811134,0.039220367,0.019319406
ENSG00000203739,0.014665297,0.00569664,0.023846256,0.028617634,0.011830003,0.057647314,0.042282254,0.070275545,0.024184559,0.011104239
ENSG00000117592,0.66840994,0.46177027,0.60136837,0.4844125,0.3018305,0.42907602,0.5936863,0.12424685,0.27526328,0.611789
ENSG00000162753,0.14009483,0.0027717352,0.24324133,0.023359366,0.0067240284,0.52963823,0.039834887,0.5530844,0.33370483,0.33586028
ENSG00000183831,0.44508556,0.024565145,0.57461315,0.33155957,0.13202804,0.73714304,0.32093692,0.79228765,0.6049047,0.22555092
ENSG00000076321,0.13097116,0.055854704,0.05305957,0.0721256,0.093865514,0.032342136,0.08937533,0.11694898,0.049192693,0.027356008
ENSG00000120334,0.028871244,0.034473445,0.023700807,0.016199198,0.032262634,0.031499527,0.030240864,0.042366985,0.05011479,0.043385994
ENSG00000117593,0.0155475065,0.028231436,0.009090319,0.018588994,0.019228527,0.032328535,0.011982534,0.024359714,0.026018035,0.0149330385
ENSG00000270084,0.41513315,0.10349208,0.6361493,0.3422337,0.30200297,0.6918575,0.28972292,0.66810054,0.67465746,0.6083728
ENSG00000185278,0.14502288,0.040330026,0.07693873,0.022576757,0.11212902,0.0705485,0.033757072,0.11300366,0.022202339,0.040365428
ENSG00000135870,0.3211817,0.4118205,0.26855823,0.20001456,0.5288229,0.20256126,0.22445244,0.69285744,0.21425307,0.37466645
ENSG00000224977,0.0037336107,0.027271101,0.008247689,0.0017161446,0.0076402742,0.017053237,0.0024692642,0.026648646,0.0277264,0.024658514
ENSG00000227373,0.020893164,0.00086968316,0.023430215,0.010901352,0.0030484325,0.18903619,0.009450536,0.20367247,0.05596944,0.06814733
ENSG00000152061,0.26110443,0.31023335,0.41699976,0.79667103,0.3355775,0.46022427,0.5895364,0.42246372,0.5517907,0.17349768
ENSG00000203737,0.6098716,0.013647514,0.30253968,0.25262073,0.088608906,0.5520865,0.179279,0.8021425,0.44634444,0.56451166
ENSG00000229531,0.01638646,0.000964251,0.008336056,0.002525296,0.0041055866,0.059299238,0.0032311722,0.0588038,0.032478813,0.015942857
ENSG00000116161,0.6478639,0.6479356,0.72055966,1.5697819,0.7448691,2.1687067,1.0006431,0.64962244,0.7915565,0.31811062
ENSG00000120333,0.19683778,0.049444713,0.028711151,0.044553418,0.10484327,0.051408153,0.032586135,0.0228913,0.017238341,0.09053662
ENSG00000235750,0.07320155,0.055151682,0.0915148,0.15785994,0.0032987616,0.381431,0.20241013,0.060028385,0.1126125,0.19412075
ENSG00000116147,0.6931226,0.001207971,0.013133908,0.0026376096,0.022602715,0.4759532,0.0038997459,0.07251095,0.032260533,0.041072562
ENSG00000227740,0.07348255,0.0021710119,0.06348452,0.008956212,0.0026860961,0.5100447,0.007211795,0.357719,0.19672929,0.20910628
ENSG00000143207,0.09696578,0.08579125,0.04658092,0.077362,0.04778637,0.11393434,0.048120398,0.14612913,0.059659097,0.1693408
ENSG00000236021,0.015537455,0.0034719508,0.0151679395,0.0046775374,0.009618422,0.065413915,0.006009491,0.07380664,0.029896684,0.028609801
ENSG00000116183,0.2172141,0.0014905332,0.24197643,0.0124869235,0.012107144,0.56173635,0.032542422,0.6845777,0.37943113,0.33124563
ENSG00000152092,0.32790697,0.0011769369,0.011575171,0.0020699264,0.03089168,0.061554767,0.0023366248,0.16515689,0.018360699,0.010751053
ENSG00000198797,0.16791277,0.001967688,0.0067882794,0.001781493,0.03403014,0.040404506,0.0019967067,0.10374954,0.023345763,0.014071861
ENSG00000227579,0.22123465,0.0065087373,0.25397608,0.0354369,0.026472587,0.51939595,0.08247927,0.65656644,0.35732073,0.44367117
ENSG00000120341,0.030461334,0.0053926976,0.034608535,0.004606064,0.0046999007,0.31824896,0.005741866,0.2283734,0.14070654,0.12289296
ENSG00000224687,0.015352429,0.0036880777,0.0172216,0.004090745,0.0073161004,0.14536679,0.0036501882,0.0970888,0.067827374,0.043308865
ENSG00000075391,0.183504,0.49380577,0.1527257,0.0030106613,0.06977876,0.04603669,0.0024947932,1.3049643,0.1616557,0.021610465
ENSG00000188585,0.33495227,0.02098995,0.27976802,0.18052463,0.075622275,0.62158567,0.34614676,0.37375736,0.57165045,0.47700188
ENSG00000213057,0.5861463,0.05470777,0.36558574,0.099852026,0.17800218,0.54300886,0.38033202,0.6349608,0.53155047,0.3883113
ENSG00000116191,0.22206971,0.09089656,0.16385637,0.0338393,0.0058859303,0.03747209,0.019610818,0.27104318,0.08489778,0.24753651
ENSG00000116194,0.04804067,0.0014109543,0.010520982,0.0024234974,0.001245658,0.049854793,0.002065798,0.07460096,0.032771274,0.014704761
ENSG00000116199,0.10380773,0.034961697,0.06547102,0.01855319,0.089978255,0.032389663,0.037205953,0.040930316,0.046843387,0.07058937
ENSG00000186283,0.071308546,0.16830176,0.045024514,0.07470493,0.033698812,0.1368396,0.069202594,0.053651903,0.08570649,0.10140433
ENSG00000143322,0.18304908,1.3012944,0.03847752,0.0481299,0.1477446,0.029247472,0.038649026,0.48651555,0.13778123,0.20449851
ENSG00000057252,0.12565097,0.6882085,0.14761853,0.07030967,0.06349658,0.106681906,0.15164551,0.7249941,0.10908465,1.0081055
ENSG00000162779,0.014126946,0.004555511,0.0076815104,0.0020021603,0.0023310669,0.04414643,0.0028244213,0.13210796,0.057489645,0.014961523
ENSG00000162782,0.45152462,0.13373506,0.4737681,0.32004002,0.22454265,0.8581344,0.6072428,0.74722254,0.59221876,0.46059296
ENSG00000231966,0.2915972,0.010907578,0.68147695,0.11410024,0.042316154,0.39677048,0.3040437,0.44502315,0.35629076,0.9296719
ENSG00000169905,0.4820051,0.34896973,0.11838262,0.22902672,0.28496787,0.304522,0.17676936,0.24649239,0.14981405,0.35880136
ENSG00000272906,0.0032426983,0.0058193696,0.0129724415,0.01451681,0.017820336,0.018172124,0.003600856,0.014736283,0.01833555,0.022051854
ENSG00000143337,0.2814191,0.27469847,0.18257071,0.2420267,0.23799025,0.2122126,0.18461633,0.4168747,0.08607087,0.17018926
ENSG00000261831,0.60697216,0.04773704,0.43666646,0.26259673,0.23495807,1.0101908,0.40795833,0.68610775,1.4443218,0.37260813
ENSG00000260360,0.008752862,0.017585145,0.022491522,0.00575988,0.008342568,0.17788677,0.012137421,0.087748215,0.055031043,0.05527925
ENSG00000135837,0.64915043,1.073703,0.39280862,0.5286783,0.9019846,0.45131674,0.55253416,1.6067972,0.33503327,0.5294396
ENSG00000116260,0.070516855,0.12620515,0.090538904,0.019290479,0.13649641,0.052710768,0.027997756,0.08419353,0.04999517,0.41246933
ENSG00000121454,0.07591905,0.0014768379,0.13076846,0.008372501,0.0036750906,0.4803981,0.010634526,0.476021,0.38284945,0.24752247
ENSG00000230124,0.46393475,0.14091551,0.18782762,0.16173618,0.2848833,0.15064438,0.09007197,0.29340947,0.07026964,0.12540956
ENSG00000143324,0.09479615,0.16614397,0.05849071,0.060964078,0.04241393,0.072866894,0.027564235,0.3940567,0.046105906,0.12610853
ENSG00000135835,0.06438347,0.0021414994,0.005875234,0.0020534294,0.030356696,0.030012706,0.0061550424,0.046571236,0.017492918,0.009419967
ENSG00000243155,0.003816538,0.0024120288,0.006013119,0.0018198921,0.007444646,0.019519353,0.0030918533,0.072726496,0.013495121,0.008948373
ENSG00000232586,0.41193634,0.056064777,0.36281684,0.3040228,0.27776313,0.3315853,0.31781226,0.7294484,0.7553988,0.50551677
ENSG00000135823,0.35559815,0.33381912,0.07105208,0.096794024,0.3194069,0.07717045,0.07369127,0.36994505,0.03530912,0.38894257
ENSG00000153029,0.009421899,0.12934043,0.09763389,0.071340114,0.009053458,0.13666305,0.07033889,0.21159454,0.027927356,0.070421256
ENSG00000162783,0.18771756,1.280937,0.333798,0.30622888,0.15963976,0.5098888,0.17509384,1.2213984,0.12242429,0.5575241
ENSG00000198216,0.15190081,0.0016761181,0.15049316,0.008922851,0.012296246,0.6742432,0.020321896,0.52773696,0.34797078,0.28462923
ENSG00000224810,0.41325098,0.042928178,0.41692233,0.2521154,0.22832856,0.4333352,0.70681757,0.6555188,0.626049,0.516098
ENSG00000228918,0.005749558,0.0010529122,0.007689969,0.0021327902,0.0032383695,0.037705243,0.0023930315,0.042019498,0.026019793,0.01462064
ENSG00000135821,0.7025619,2.7068791,0.21913701,0.26887074,7.843675,0.08437223,0.19522719,1.7820277,0.62746125,1.6929348
ENSG00000121446,0.09972998,0.0026919623,0.17604002,0.013170222,0.004699746,0.5931179,0.031345326,0.4223024,0.3538873,0.4406201
ENSG00000135828,0.013811192,0.015311797,0.027791,0.016154177,0.010858754,0.036022782,0.027632982,0.06741344,0.031395648,0.04666005
ENSG00000143333,0.55860496,1.8405354,0.32503286,0.46472594,0.14819455,0.090816684,0.11252693,1.163193,0.35646355,0.028683316
ENSG00000261504,0.0056302487,0.015179844,0.010753408,0.0034264533,0.0033454627,0.05179843,0.0022953611,0.043499056,0.02519316,0.019438105
ENSG00000135838,0.068401724,0.56243736,0.048308775,0.014236444,0.02343472,0.033782043,0.022472864,0.9451684,0.14934072,0.4023082
ENSG00000135829,0.71801007,0.38674584,0.33849278,0.42086917,0.5628303,0.31599072,0.33196506,0.29162124,0.25535637,0.525297
ENSG00000157060,0.44237906,0.029470041,0.42733935,0.19442494,0.12991284,0.81991994,0.52851003,0.49861556,0.782399,0.47317225
ENSG00000135862,0.42049614,0.0013279951,0.0061670095,0.0018478788,0.002341496,0.16040173,0.0025166096,0.027488202,0.11308158,0.01438947
ENSG00000224468,0.24445567,0.005004794,0.22372898,0.056421205,0.023710975,0.67002267,0.10748104,0.49321544,0.45742053,0.46909365
ENSG00000058085,0.028687788,0.002499838,0.03292705,0.0056060147,0.0055993483,0.33370683,0.0056868284,0.2436564,0.1435597,0.08738318
